,annotation,id,name,parents,steps,tags
2689,,cd19d26f151a6ff0,annotate_deseq2_output with shorter gtf file,"{2: [], 3: [], 4: [3], 5: [4], 6: [2, 5], 7: [6]}","[sort1, tp_awk_tool, sed_stream_editor, sort1, tp_easyjoin_tool, sort1]",
2690,,c01b9528e0cea0a4,Gtf conversion UCSC,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[Convert characters1, join1, addValue, mergeCols1, Cut1]",
2691,,cb1a12765cce3e34,FLASH_full_bt2_hg19_v3_map_single_again_nodelete,"{3: [], 4: [3], 5: [3], 6: [5], 7: [4, 6], 8: [7], 9: [7], 10: [8], 11: [9], 12: [11], 13: [12, 5], 14: [12], 15: [13], 16: [14], 17: [15], 18: [15], 19: [15], 20: [15], 21: [15], 22: [17], 23: [18], 24: [19], 25: [20], 26: [21], 27: [21], 28: [21], 29: [16, 10, 22], 30: [26], 31: [27], 32: [28]}","[flexbar_no_split, remove_tail.py, extract_bcs.py, extract_bcs.py, bowtie2, samtools_flagstat, bam_to_sam, tp_awk_tool, tp_awk_tool, extract_aln_ends.py, merge_pcr_duplicates.py, wc_gnu, rm_spurious_events.py, tp_awk_tool, wc_gnu, bedtools_genomecoveragebed_bedgraph, bedtools_genomecoveragebed_bedgraph, bedtools_genomecoveragebed_bedgraph, coords2clnt.py, tp_awk_tool, wig_to_bigWig, wig_to_bigWig, wig_to_bigWig, bedtools_genomecoveragebed_bedgraph, bedtools_genomecoveragebed_bedgraph, bedtools_genomecoveragebed_bedgraph, cat1, wig_to_bigWig, wig_to_bigWig, wig_to_bigWig]",
2692,,c06b59d2a1082d52,Unnamed workflow,{1: []},[Cut1],
2693,,c353efe65f0cd2f5,TAILS_Triple_Aug2017_2,"{2: [], 3: [2], 4: [3], 5: [3], 6: [3], 7: [4], 8: [5], 9: [6], 10: [], 11: [10], 12: [11], 13: [12], 14: [13], 15: [2, 14], 16: [15], 17: [16], 18: [17], 19: [18]}","[FeatureFinderMultiplex, HighResPrecursorMassCorrector, MSGFPlusAdapter, MSGFPlusAdapter, MSGFPlusAdapter, PeptideIndexer, PeptideIndexer, PeptideIndexer, IDMerger, ConsensusID, PeptideIndexer, FalseDiscoveryRate, IDFilter, IDMapper, IDConflictResolver, FileFilter, FileMerger, MzTabExporter]",TAILS
2694,,c0a14271c78ea622,ChIP FASTQ + mapping,"{32: [], 33: [], 34: [], 35: [], 36: [], 37: [], 38: [], 27: [], 28: [], 29: [], 30: [], 31: []}","[bowtie2, fastqc, fastqc, fastqc, bowtie2, fastqc, fastqc, bowtie2, fastqc, fastqc, bowtie2, fastqc]",
2695,,cd08ba4f05116baf,Workflow constructed from history 'Introduction',"{2: [], 3: [2], 4: [3], 5: [4]}","[get_flanks1, gops_intersect_1, Count1, barchart_gnuplot]",
2696,,cb899941ab9aa6fe,Where do the peaks fall? (coverage),"{2: [], 3: [2], 4: [2], 5: [2], 6: [2], 7: [2], 8: [3], 9: [3], 10: [4], 11: [4], 12: [5], 13: [5], 14: [6], 15: [6], 16: [7], 17: [7], 18: [8], 19: [9], 20: [10], 21: [11], 22: [12], 23: [13], 24: [14], 25: [15], 26: [16], 27: [17], 28: [18, 19], 29: [20, 21], 30: [22, 23], 31: [24, 25], 32: [26, 27], 33: [28], 34: [29], 35: [30], 36: [31], 37: [32], 38: [33], 39: [34], 40: [35], 41: [36], 42: [37], 43: [40, 41, 42, 38, 39], 44: [43]}","[gops_coverage_1, Filter1, Filter1, cshl_grep_tool, Filter1, Filter1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Summary_Statistics1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Cut1, Paste1, Paste1, Paste1, Paste1, Paste1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, Add_a_column1, addValue, addValue, addValue, addValue, addValue, cat1, barchart_gnuplot]",
2697,,c90bd516e83c2ca9,Workflow constructed from history 'advanced',"{1: [], 2: [], 3: [1], 4: [3], 5: [4], 6: [5], 7: [5], 8: [6]}","[Add_a_column1, cshl_find_and_replace, Add_a_column1, Cut1, gops_intersect_1, Count1, bg_uniq, barchart_gnuplot]",
2698,,c91e4d288a549bd2,Where do my peaks fall?,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6], 9: [8], 10: [9, 7], 11: [10]}","[bedtools_intersectbed_bam, bedtools_intersectbed_bam, sort1, wc_gnu, cshl_awk_tool, addValue, cshl_uniq_tool, Count1, cat1, barchart_gnuplot]",
2699,,c0cb57387cb26362,make_10000_bp_peak_5 col'''',"{1: [], 2: [1], 3: [2]}","[Add_a_column1, Add_a_column1, Cut1]",
2700,,ce835b7eb170e458,44_steps_20bp_bedgraph_median_upstream',"{2: [], 3: [], 4: [2], 5: [4], 6: [3, 4], 7: [5], 8: [3, 5], 9: [6], 10: [7], 11: [3, 7], 12: [8], 13: [9, 4], 14: [10], 15: [10, 3], 16: [11], 17: [12, 5], 18: [13], 19: [14], 20: [3, 14], 21: [15], 22: [16, 7], 23: [17], 24: [18], 25: [19], 26: [3, 19], 27: [20], 28: [10, 21], 29: [22], 30: [23], 31: [24], 32: [25], 33: [25, 3], 34: [26], 35: [27, 14], 36: [28], 37: [29], 38: [30], 39: [31], 40: [32], 41: [32, 3], 42: [33], 43: [34, 19], 44: [35], 45: [36], 46: [37], 47: [38], 48: [39], 49: [40], 50: [40, 3], 51: [41], 52: [25, 42], 53: [43], 54: [44], 55: [45], 56: [46], 57: [47], 58: [49], 59: [49, 3], 60: [50], 61: [32, 51], 62: [52], 63: [53], 64: [54], 65: [55], 66: [56], 67: [58], 68: [58, 3], 69: [59], 70: [40, 60], 71: [61], 72: [62], 73: [63], 74: [64], 75: [65], 76: [67], 77: [3, 67], 78: [68], 79: [49, 69], 80: [70], 81: [71], 82: [72], 83: [73], 84: [74], 85: [76], 86: [3, 76], 87: [77], 88: [58, 78], 89: [79], 90: [80], 91: [81], 92: [82], 93: [83], 94: [85], 95: [3, 85], 96: [86], 97: [67, 87], 98: [88], 99: [89], 100: [90], 101: [91], ...}","[addValue, addValue, Cut1, get_flanks1, gops_intersect_1, get_flanks1, gops_intersect_1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, Grouping1, get_flanks1, gops_intersect_1, Add_a_column1, gops_join_1, Add_a_column1, Grouping1, addValue, Add_a_column1, ...]",
2701,,ca643037c9dfd48a,WIP dev FLASH_full_hisat2_hg19_v1.2 MINIMAL,"{4: [], 5: [], 6: [4], 7: [4], 8: [5], 9: [5], 10: [7], 11: [10], 12: [10, 11, 6], 13: [12], 14: [12], 15: [8, 12, 13], 16: [9, 12, 14], 17: [15], 18: [16], 19: [17], 20: [17], 21: [18], 22: [18], 23: [19], 24: [20], 25: [21], 26: [22], 27: [24, 7], 28: [24], 29: [26], 30: [27], 31: [28], 32: [29, 7], 33: [29], 34: [30], 35: [30], 36: [30], 37: [32], 38: [33], 39: [34], 40: [35], 41: [36], 42: [37], 43: [37], 44: [37], 45: [39, 31, 23], 46: [42], 47: [43], 48: [25, 46, 38]}","[flexbar_no_split, tp_sed_tool, remove_tail.py, extract_bcs.py, tp_awk_tool, tp_awk_tool, extract_bcs.py, convert_bc_to_binary_RY.py, flexbar_split_RR_bcs, extract_bcs.py, extract_bcs.py, flexbardsc, flexbardsc, hisat2, secretbt2test, samtools_flagstat, ngsutils_bam_filter, samtools_flagstat, bam_to_sam, tp_awk_tool, extract_aln_ends.py, tp_awk_tool, tp_awk_tool, merge_pcr_duplicates.py, wc_gnu, extract_aln_ends.py, rm_spurious_events.py, tp_awk_tool, merge_pcr_duplicates.py, wc_gnu, wc_gnu, bedtools_genomecoveragebed_bedgraph, coords2clnt.py, rm_spurious_events.py, tp_awk_tool, tp_awk_tool, wig_to_bigWig, piranha, wc_gnu, bedtools_genomecoveragebed_bedgraph, coords2clnt.py, cat1, tp_awk_tool, wig_to_bigWig, cat1]",
2702,,c2b5747bb4d525d8,make_1000bp_peak_5 col',"{1: [], 2: [1], 3: [2], 4: [3]}","[Add_a_column1, Add_a_column1, Cut1, addValue]",
2703,,cf9345e47052e110,GCbiascorrection,"{1: [], 2: [1], 3: [2]}","[deeptools_computeGCBias, deeptools_correctGCBias, deeptools_bamCoverage]",
2704,,c2d1bc698961773d,"Freebayes Calling, Annotation","{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[freebayes, vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
2705,,cc16d74d9ba48e40,Copy of 'directional longRNA after UMI clipping for mapping to various genomes - paired data collection' shared by 'thomasnuehrenberg@outlook.com',"{4: [], 5: [4], 6: [5], 7: [6]}","[bowtie2, je_markdupes, htseq_count, collection_column_join]",
2706,,c16d046c3cf885f9,Database Handling Tutorial Workflow (imported from uploaded file),"{0: [], 1: [], 2: [1], 3: [2], 4: [3], 5: [0, 4], 6: [5]}","[dbbuilder, dbbuilder, fasta2tab, addValue, tab2fasta, fasta_merge_files_and_filter_unique_sequences, DecoyDatabase]",
2707,,c5b2772ebe5f8eb0,CuffDiff --> erhöht/erniedrigt exprimierte Gene,"{1: [], 2: [1], 3: [1], 4: [3], 5: [4], 6: [4]}","[Filter1, Filter1, Filter1, Filter1, Filter1, Filter1]",
2708,,c987f6b78b6118dc,BlockClustWorkflow_complete,"{1: [], 2: [1], 3: [2], 4: [3], 5: [4], 6: [5], 7: [4, 6]}","[blockclust, sort1, blockbuster, blockclust, Extract genomic DNA 1, infernal_cmsearch, blockclust]",
2709,,cc77159910865426,Copy of MEME-pspgene-withControl shared by user milad,"{2: [], 3: [], 4: [2], 5: [3], 6: [4], 7: [5], 8: [6, 7], 9: [8, 6]}","[cshl_fasta_formatter, cshl_fasta_formatter, tp_head_tool, tp_head_tool, fasta_filter_by_length, fasta_filter_by_length, meme_psp_gen, meme_meme]",
2710,,cce4e42327714dd6,FLASH_nondestructive_split_omitbinarybc_v1,"{3: [], 4: [], 5: [3, 4]}","[tp_awk_tool, tp_sed_tool, flexbardsc]",
2711,,c6c0e48e1413a71b,RNA-Seq pt2,{2: []},[featurecounts],
2712,,c6da3b53c2e8fbbd,Workflow_ATAC-seq_hg19,"{2: [], 3: [2], 4: [3], 5: [4], 6: [4]}","[trim_galore, bowtie2, samtools_rmdup, deeptools_bam_coverage, samtools_flagstat]",
2713,,c8e27334a00863dd,Workflow constructed from history 'imported: miRNA work',"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [0], 7: [6]}","[fastq_to_fasta_python, bowtie2, Summary_Statistics1, infernal_cmsearch, cshl_sort_header, Grouping1, fasta_compute_length, Summary_Statistics1]",
2714,,c936d0889f122ce6,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
2715,,c2298bd3808df8df,"Add ""chr"" at beginning of each line","{1: [], 2: [1], 3: [2]}","[addValue, mergeCols1, Cut1]",
2716,,c410dc625b29f3ae,ATAC-Seq_reduced,"{4: [], 5: [4], 6: [5], 7: [5], 8: [6], 9: [8, 6]}","[ngsutils_bam_filter, samtools_sort, macs2_callpeak, bed_to_bigwig, chipsequtil_maptoknowngenes, pieplots_macs]",
2717,,c03edd58f449d5d1,11.01.18 Labelfree_xTandem_plus_alignement,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [2, 6], 8: [6], 9: [6], 10: [7], 11: [10], 12: [11], 13: [10, 12], 14: [13], 15: [14], 16: [14], 17: [15], 18: [17], 19: [17], 20: [17]}","[FeatureFinderMultiplex, HighResPrecursorMassCorrector, XTandemAdapter, PeptideIndexer, FalseDiscoveryRate, IDMapper, FileInfo, MzTabExporter, FileFilter, FileFilter, MapAlignerPoseClustering, MapRTTransformer, FeatureLinkerUnlabeledQT, IDConflictResolver, FileInfo, ConsensusMapNormalizer, TextExporter, FileInfo, MzTabExporter]",
2718,,c775483e9905d891,BlockClust: BAM to CLUST,"{0: [], 1: [0], 2: [1], 3: [2]}","[blockclust, sort1, blockbuster, blockclust]",
2719,,c20207b856e250e0,peptideidentification searchgui pshaker okt17,"{0: [], 2: [0], 3: [2]}","[dbbuilder, search_gui, peptide_shaker]",Protein_ID
2720,,caf7d06f871d81f3,Workflow constructed from history 'XL1 get broad peaks'' sortdammit,"{2: [], 3: [2], 4: [3], 5: [3], 6: [4], 7: [5, 6]}","[bedtools_mergebed, tp_awk_tool, bedtools_slopbed, bedtools_sortbed, bedtools_sortbed, bedtools_intersectbed]",
2721,,cfd608e8eda1e312,Workflow constructed from history 'RNA_Seq',"{10: [], 11: [], 12: [11], 13: [11], 14: [12], 15: [13], 16: [15]}","[fastqc, trim_galore, tophat2, tophat2, rseqc_inner_distance, htseq_count, sort1]",
2722,,ce4ae914683bde6d,"Add ""chr"" at beginning of each line","{1: [], 2: [1], 3: [2]}","[addValue, mergeCols1, Cut1]",
2723,,c4fb9c767665d3a2,Copy of 'comp w in w',"{6: [], 7: [], 8: [], 9: [6], 10: [7], 11: [8], 12: [9], 13: [11], 14: [12], 15: [13], 16: [15], 17: [16]}","[Cut1, Cut1, Cut1, bedtools_intersectbed, bedtools_intersectbed, bedtools_intersectbed, Grouping1, Grouping1, Add_a_column1, Add_a_column1, Add_a_column1, Cut1]",
2724,,ccf65808b91e1a73,Copy of 'MEDDEP Mapping Workflow',"{2: [], 3: [2]}","[bedtools_intersectbed, bamFilter]",
2725,,cf7dfdbfa4126cf8,assembly-general-intro (imported from uploaded file),"{2: [], 3: [], 4: [3]}","[fastqc, velvet, fasta-stats]",
2726,,c87d9db4ca9bc429,PEPP_v0,"{2: [], 3: [], 4: [2], 5: [2], 6: [3], 7: [4], 8: [7], 9: [8], 10: [9], 11: [10], 12: [11], 13: [12], 14: [13], 15: [14], 16: [5, 15], 17: [6, 15], 18: [15], 19: [16, 17], 20: [19], 21: [20], 22: [18, 21]}","[bamFilter, bamFilter, bedtools_bamtobed, bam_to_sam, bam_to_sam, tp_cat, tp_awk_tool, Filter1, DatamashOps, tp_awk_tool, tp_sort_header_tool, blockbuster, p_clip_peaks, tp_awk_tool, htseq_count, htseq_count, tp_awk_tool, deseq2, tp_sort_header_tool, Filter1, comp1]",
2727,,c9151221c2ea2fc7,Infer Nothing,"{3: [], 4: [], 5: [3], 6: [4]}","[hisat2, hisat2, rseqc_infer_experiment, rseqc_infer_experiment]",
2728,,c75acccb3beadbe9,Workflow constructed from history 'Galaxy course',"{2: [], 3: [], 4: [2], 5: [4], 6: [3, 5], 7: [6]}","[tp_replace_in_column, get_flanks1, tp_replace_in_column, cshl_awk_tool, gops_intersect_1, Count1]",
2729,,cb71606838cc28fe,imported: MACS-Peaks.xls --> Peaks.bed,"{1: [], 2: [1], 3: [2], 4: [2], 5: [3], 6: [4, 5], 7: [6]}","[Grep1, Remove beginning1, Cut1, Cut1, addValue, Paste1, addValue]",
2730,,c8dbfc24869ae65f,ChIP-Seq workflow,"{4: [], 5: [], 6: [4], 7: [5], 8: [6, 7], 9: [6, 7], 10: [8], 11: [8], 12: [9], 13: [9], 14: [10], 15: [11], 16: [12], 17: [13], 18: [15], 19: [17], 20: [18], 21: [19], 22: [20], 23: [21]}","[peakcalling_macs14, get_flanks1, cshl_awk_tool, cshl_awk_tool, gops_intersect_1, gops_subtract_1, Count1, Extract genomic DNA 1, Count1, Extract genomic DNA 1, barchart_gnuplot, fasta2tab, barchart_gnuplot, fasta2tab, Show beginning1, Show beginning1, tab2fasta, tab2fasta, meme_meme, meme_meme]",
2731,,caa4f557ba9bde1b,Galaxy Introduction Workflow,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[gops_join_1, Grouping1, sort1, tp_head_tool, comp1]",
2732,,c39565fceafa03b9,"Add ""chr"" at beginning of each line",{1: []},[cshl_awk_tool],
2733,,c74df84edbfae2ec,Workflow constructed from history 'Galaxy Part 1',"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, Count1, barchart_gnuplot]",
2734,,c0000d800ee32bf2,Workflow constructed from history 'RNA Seq 2',"{8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [], 15: [8, 9, 10, 11, 12, 13, 14], 16: [15], 17: [16], 18: [17], 19: [18]}","[samtools_sort, samtools_sort, samtools_sort, samtools_sort, samtools_sort, samtools_sort, samtools_sort, htseq-count, deseq2, Filter1, Show beginning1, hgv_david]",
2735,,cb21503c182cb517,LMR UMR PMR statistik,"{3: [], 4: [], 5: [], 6: [3], 7: [4], 8: [5], 9: [6], 10: [7], 11: [8], 12: [9], 13: [10], 14: [11], 15: [12], 16: [13], 17: [14], 18: [15], 19: [16], 20: [16], 21: [18], 22: [21], 23: [17, 22], 24: [20, 22], 25: [19, 22], 26: [23], 27: [24], 28: [25], 29: [26], 30: [27], 31: [28], 32: [29, 30, 31]}","[Filter1, Remove beginning1, Remove beginning1, Filter1, addValue, Add_a_column1, Cut1, mergeCols1, Add_a_column1, bedtools_sortbed, addValue, Filter1, bedtools_mergebed, Cut1, addValue, addValue, Filter1, Filter1, addValue, addValue, bedtools_intersectbed, bedtools_intersectbed, bedtools_intersectbed, Add_a_column1, Add_a_column1, Add_a_column1, DatamashOps, DatamashOps, DatamashOps, cat1]",
2736,,c0422f5b4ecb348d,Proteinproperties from ID list deleting U (for gravy),"{2: [], 3: [2], 4: [2], 5: [3], 6: [5], 7: [6], 8: [7]}","[seq_filter_by_id, fasta2tab, bg_protein_properties, Filter1, tp_replace_in_column, tab2fasta, bg_protein_properties]",properties
2737,,ce550140e636d199,Workflow constructed from history 'Unnamed history',"{3: [], 4: [], 5: [], 6: [], 7: [6], 8: [7], 9: [8], 10: [9], 11: [10], 12: [10]}","[tp_replace_in_column, get_flanks1, get_flanks1, cshl_awk_tool, tp_replace_in_column, tp_replace_in_column, bedtools_intersectbed, Count1, tp_sort_header_tool, tp_sort_header_tool]",
2738,,cedc656a05f93150,Test 1,{1: []},[tp_cut_tool],
2739,,c4f91a6f96e4a13b,Find Exons with highest number of SNPs,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5]}","[gops_join_1, Grouping1, tp_sort_header_tool, tp_head_tool, comp1]",
2740,,c7dfb794bf6141e0,Workflow constructed from history 'Galaxy Introduction - Part 1',"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, Count1, barchart_gnuplot]",
2741,,cdbd98cb777caab7,"Remove ""chr"" from beginning of each line",{1: []},[cshl_sed_tool],
2742,,c26ac1766d08326a,sample_analysis,"{4: [], 5: [4], 6: [5], 7: [5], 8: [5], 9: [8], 10: [8], 11: [8], 12: [9, 10], 13: [11], 14: [12]}","[fastq_dump, fastq_paired_end_deinterlacer, fastqc, fastqc, trim_galore, tp_head_tool, tp_head_tool, rna_star, rna_star, dexseq_count, rseqc_infer_experiment]",
2743,,c5920821a0ed331f,Workflow constructed from history 'Basu_A_22.02.16_Hpointer_UCSC',"{2: [], 3: [], 4: [], 5: [4]}","[CONVERTER_interval_to_bed_0, Count1, get_flanks1, gops_intersect_1]",
2744,,c54a30fbc4468d1b,Copy of 'Directional NEB',"{1: [], 2: [1], 3: [2], 4: [3]}","[trim_galore, tophat2, samtools_rmdup, samtools_flagstat]",
2745,,c597e0d2927c3237,Hi-C DpnII,"{2: [], 3: [], 4: [3], 5: [3], 6: [4], 7: [5], 8: [6, 7]}","[fastqc, trim_galore, bowtie2, bowtie2, samtools_sort, samtools_sort, hicexplorer_hicbuildmatrix]",
2746,,cef78de78c2ec365,Where do my peaks fall? (imported from uploaded file),"{2: [], 3: [], 4: [2], 5: [3], 6: [], 7: [5], 8: [6], 9: [8], 10: [9, 7], 11: [10]}","[bedtools_intersectbed_bam, bedtools_intersectbed_bam, sort1, wc_gnu, cshl_awk_tool, addValue, cshl_uniq_tool, Count1, cat1, barchart_gnuplot]",
2747,,c4e711d15f5c7ce1,add chr at the beginning,"{0: [], 1: [0], 2: [1]}","[addValue, mergeCols1, Cut1]",
2748,,c4db754f3819319a,11.12.17_Labelfree_xTandem,"{2: [], 3: [], 4: [3], 5: [4], 6: [2, 5], 7: [5], 8: [5], 9: [6], 10: [6], 11: [6]}","[FeatureFinderMultiplex, XTandemAdapter, PeptideIndexer, FalseDiscoveryRate, IDMapper, FileInfo, MzTabExporter, TextExporter, FileInfo, MzTabExporter]",
2749,,ca24c587920a2890,Workflow constructed from history 'ChIP_tutorial' (imported from uploaded file)' shared by 'arichter@informatik.uni-freiburg.de'',"{10: [], 11: [], 12: [], 13: [], 14: [11], 15: [14], 16: [14], 17: [15], 18: [], 19: [], 20: [17], 21: [18], 22: [19], 23: [21], 24: [22], 25: [23]}","[peakcalling_macs14, get_flanks1, cshl_grep_tool, trap, cshl_find_and_replace, gops_intersect_1, gops_subtract_1, Count1, cshl_awk_tool, cshl_awk_tool, barchart_gnuplot, Extract genomic DNA 1, Extract genomic DNA 1, Show beginning1, Show beginning1, meme_meme]",
2750,,c21c906f25387edc,Create gene list,"{2: [], 3: [2], 4: [3]}","[gops_intersect_1, cshl_uniq_tool, Cut1]",
2751,,ceebb8ff7ae77b46,RNAseq RNAstar Cufflinks,"{16: [1], 1: [], 18: [17], 17: [16], 15: []}","[trim_galore, fastqc, rna_star, samtools_rmdup, deeptools_bam_coverage]",
2752,,c6125ba5bf540038,peak_calling_and_signal_histone_mods_LG_old,"{2: [], 3: [], 4: [], 5: [], 6: [3], 7: [3], 8: [4], 9: [4], 10: [9, 7], 11: [9, 7]}","[fastqc, trim_galore, trim_galore, fastqc, fastqc, bowtie2, fastqc, bowtie2, macs2_callpeak, deeptools_bamCompare]",
2753,,c10ad8757fd58145,Workflow constructed from history 'New history test 1',"{2: [], 3: [], 4: [3], 5: [4], 6: [5], 7: [2, 6], 8: [7], 9: [8]}","[get_flanks1, tp_replace_in_column, tp_replace_in_column, tp_replace_in_column, CONVERTER_interval_to_bed_0, gops_intersect_1, Grouping1, sort1]",
2754,,cd59266af414d7f4,Workflow constructed from history 'DNA Methylation',"{6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [7], 15: [9], 16: [11], 17: [15], 18: [15], 19: [15], 20: [16], 21: [17], 22: [17], 23: [18, 19], 24: [20], 25: [21], 26: [22], 27: [18, 19, 23], 28: [12, 23], 29: [23], 30: [23], 31: [13, 23], 32: [24], 33: [24, 23], 34: [25, 26], 35: [25, 26], 36: [27], 37: [31], 38: [31], 39: [33], 40: [34], 41: [35]}","[CONVERTER_interval_to_bed_0, CONVERTER_bed_to_bgzip_0, CONVERTER_interval_to_bed_0, methtools_calling, bedtools_intersectbed_bam, Cut1, Cut1, Cut1, CONVERTER_bed_gff_or_vcf_to_bigwig_0, cshl_sort_header, CONVERTER_bedgraph_to_bigwig, methtools_destrand, bedtools_intersectbed_bam, bedtools_intersectbed_bam, CONVERTER_interval_to_bgzip_0, bedtools_intersectbed_bam, bedtools_intersectbed_bam, methtools_dmr, CONVERTER_interval_to_bed_0, Cut1, Cut1, methtools_plot, gops_intersect_1, gops_intersect_1, gops_intersect_1, bedtools_intersectbed_bam, deeptools_computeMatrix, deeptools_computeMatrix, join1, Paste1, CONVERTER_interval_to_bgzip_0, Add_a_column1, Add_a_column1, deeptools_heatmapper, r_correlation_matrix, r_correlation_matrix]",
2755,,cdcbb17db6143374,bctools_map_bt2_hg19_v1,"{2: [], 3: [2], 4: [3], 5: [4], 6: [5], 7: [6], 8: [6], 9: [6], 10: [6]}","[bowtie2, bamFilter, extract_aln_ends.py, merge_pcr_duplicates.py, rm_spurious_events.py, bedtools_genomecoveragebed_bedgraph, bedtools_genomecoveragebed_bedgraph, bedtools_genomecoveragebed_bedgraph, coords2clnt.py]",
2756,,cf561391762ef90f,Copy of 'MEDDEP Mapping Workflow' shared by 'tutor@galaxy.uni-freiburg.de',"{1: [], 2: [], 3: [1], 4: [3], 5: [3], 6: [5]}","[trim_galore, fastqc, bowtie2, picard_CASM, picard_MarkDuplicates, ngsutils_bam_filter]",
2757,,c50ed1442594058e,Workflow constructed from history 'Exon sequencing Day4',"{1: [], 2: [1], 3: [2], 4: [3]}","[freebayes, vcfallelicprimitives, snpSift_annotate, snpEff]",
2758,,c656d8ef65203e26,uvCLAP_prep_v8 (imported from uploaded file),"{4: [], 5: [], 6: [4], 7: [4], 8: [5], 9: [5], 10: [6], 11: [7], 12: [11], 13: [12], 14: [10, 12, 13], 15: [8, 14], 16: [9, 14]}","[flexbar_no_split, sed_stream_editor, remove_tail.py, remove_tail.py, tp_awk_tool, tp_awk_tool, extract_bcs.py, extract_bcs.py, extract_bcs.py, convert_bc_to_binary_RY.py, flexbar_split_RYYR_bcs, flexbardsc, flexbardsc]",
2759,,c0e2e94eca5e5d42,SNP calling 2.0,"{2: [], 3: [2], 4: [3], 5: [4]}","[vcfallelicprimitives, snpSift_filter, snpSift_annotate, snpEff]",
2760,,cd498b736445f79b,"Add ""chr"" at beginning of each line","{1: [], 2: [1], 3: [2]}","[addValue, mergeCols1, Cut1]",
2761,,c0420c5ce20c5eb4,first Workflow constructed from history 'imported: Genome Annotation Workshop - Results',"{1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [5], 9: [5], 10: [8], 11: [8], 12: [8], 13: [11], 14: [5, 13], 15: [14], 16: [14], 17: [15], 18: [16]}","[EMBOSS: extractseq35, fasta_compute_length, seq_composition, EMBOSS: geecee41, augustus, aragorn_trna, antismash, ncbi_blastp_wrapper, interproscan, megablast_xml_parser, blastxml_to_top_descr, blast2go, Grep1, seq_filter_by_id, wolf_psort, tmhmm2, Filter1, Filter1]",
2762,,ca814e18def9ee6b,Workflow constructed from history '20150223_Galaxy Intro',"{2: [], 3: [], 4: [], 5: [3], 6: [5], 7: [4, 6], 8: [7]}","[tp_replace_in_column, tp_replace_in_column, get_flanks1, cshl_awk_tool, CONVERTER_interval_to_bed_0, gops_intersect_1, Count1]",
