,annotation,id,name,steps,tags
2963,,cd781148a714c5a6,Workflow constructed from history 'Peak overlaps',"gops_intersect_1,Count1,barchart_gnuplot",
2964,,ca1978ca603c36cb,10_bp_44_steps_bedgraph_downstream_with_strand',"get_flanks1,addValue,get_flanks1,gops_intersect_1,gops_intersect_1,get_flanks1,gops_intersect_1,Add_a_column1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,gops_join_1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,addValue,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Add_a_column1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,get_flanks1,gops_intersect_1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,gops_intersect_1,get_flanks1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Add_a_column1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,gops_join_1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Grouping1,addValue,Add_a_column1,Grouping1,addValue,Add_a_column1,Grouping1,Add_a_column1,Grouping1,Grouping1,cat1",
2965,,c30eb6ea6a00f85b,training fall,"fastqc,fastqc,trim_galore,fastqc,fastqc",
2966,,cca5b313c6aac5af,ChIP-Seq workflow,"peakcalling_macs14,get_flanks1,cshl_awk_tool,cshl_awk_tool,gops_intersect_1,gops_subtract_1,Count1,Extract genomic DNA 1,Count1,Extract genomic DNA 1,barchart_gnuplot,fasta2tab,barchart_gnuplot,fasta2tab,Show beginning1,Show beginning1,tab2fasta,tab2fasta,meme_meme,meme_meme",
2967,,c1026d821e30fb64,ENCODE-EClip-MotifFinder (imported from uploaded file),"preproc,gspan,nspdk_sparse,NSPDK_candidateClust,preMloc,locarna_best_subtree,cmFinder,infernal_cmbuild,infernal_cmsearch,glob_report",
2968,,c7f0c9fe890ff2cf,Workflow constructed from history 'Peak overlaps mouse',"gops_intersect_1,Count1,barchart_gnuplot",
2969,,c95304a2ca19b04d,calling meth,"methtools_calling,Filter1,Cut1,cshl_sort_header,cshl_sort_header,Add_a_column1,methtools_destrand,bedtools_intersectbed_bam,Filter1,bedtools_intersectbed_bam,cshl_uniq_tool,bedtools_intersectbed_bam,Cut1,Cut1,Add_a_column1,Cut1,methtools_dmr,Filter1,wig_to_bigWig,Cut1,Paste1,methtools_plot,Add_a_column1,deeptools_computeMatrix,wig_to_bigWig,r_correlation_matrix,Cut1,deeptools_heatmapper,deeptools_computeMatrix,wig_to_bigWig,deeptools_heatmapper,deeptools_computeMatrix,deeptools_heatmapper",
2970,,cff51085ac6decb1,Workflow constructed from history 'Sophisticated approach',"Cut1,cshl_sort_header,cshl_uniq_tool",
2971,,c7e1d6b8cc083b68,xTandem_Labelfree_Peptide_HEK_Ecoli,"FeatureFinderMultiplex,XTandemAdapter,PeptideIndexer,FalseDiscoveryRate,IDMapper,FileInfo,MzTabExporter,FeatureLinkerUnlabeledQT,IDConflictResolver,ConsensusMapNormalizer,TextExporter,FileInfo,MzTabExporter",
2972,,c3a66833dd6c1704,proper uniq,"Cut1,sort1,cshl_uniq_tool",
2973,,cb4a86084700df07,Promoter +-1kb Correlation Nuclear RNA-seq'',"Remove beginning1,Convert characters1,Paste1,Add_a_column1",
2974,,cdef5280eae19022,Workflow constructed from history 'Training',"tp_replace_in_column,get_flanks1,tp_replace_in_column,cshl_awk_tool,CONVERTER_interval_to_bed_0,gops_intersect_1,Count1",
2975,,c4d056bea3d09a79,Workflow constructed from history 'Genome Annotation Workshop - Results',"fasta_compute_length,seq_composition,EMBOSS: geecee41,augustus,aragorn_trna,antismash,ncbi_blastp_wrapper,interproscan,megablast_xml_parser,blastxml_to_top_descr,blast2go,Grep1,seq_filter_by_id,wolf_psort,tmhmm2,Filter1,Filter1",
2976,,c417b535da7a3bfb,HTseqcount,htseq_count,
2977,,ce3a1b9766849f2d,Workflow constructed from history 'Connect_peaks_with_gene_expression_II',"deeptools_plot_heatmap,deeptools_plot_heatmap,deeptools_plot_heatmap,deeptools_plot_heatmap,deeptools_plot_heatmap,deeptools_plot_heatmap,deeptools_plot_heatmap,deeptools_plot_heatmap,deeptools_plot_heatmap,tp_easyjoin_tool,Cut1,gops_intersect_1,deeptools_plot_heatmap,tp_easyjoin_tool,deeptools_plot_heatmap,tp_easyjoin_tool,deeptools_plot_heatmap,tp_easyjoin_tool,Cut1,join1,tp_easyjoin_tool,tp_easyjoin_tool,Cut1,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,Cut1,Cut1,join1,Cut1,Cut1,join1,Cut1,Cut1,Cut1,Cut1,Cut1,Cut1,join1,join1,Cut1,join1,join1,Cut1,join1,join1,join1,join1,join1,join1,Cut1,Cut1,join1,join1,Cut1,Cut1,join1,join1,Cut1,Cut1,Cut1,Cut1,Cut1,Cut1,join1,join1,join1,join1,tp_sorted_uniq,tp_sorted_uniq,join1,join1,join1,join1,tp_sorted_uniq,tp_sorted_uniq,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,join1,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,Filter1,Filter1,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,Filter1,Filter1,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,tp_sorted_uniq,Filter1,Filter1,Filter1,Filter1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,Filter1,Filter1,Filter1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,Filter1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,Filter1,subtract_query1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,subtract_query1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,subtract_query1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1",
2978,,c99bea3e067e3e9a,Workflow constructed from history 'Exome Seq - Variant calling',"freebayes,vcfallelicprimitives,snpSift_filter,snpSift_annotate,snpEff",
2979,,cd2ea37fb57029af,"Add ""chr"" at beginning of each line",cshl_awk_tool,
2980,,c73fb932c9bf80d1,Dimethyl New,"FeatureFinderMultiplex,XTandemAdapter,XTandemAdapter,PeptideIndexer,PeptideIndexer,IDPosteriorErrorProbability,FalseDiscoveryRate,IDPosteriorErrorProbability,FalseDiscoveryRate,IDFilter,IDMerger,IDFilter,FidoAdapter,IDMerger,FalseDiscoveryRate,IDMapper,IDFilter",
2981,,c6a523c0ddee9737,HiC nur Matrix-DpnII,"samtools_sort,samtools_sort,hicexplorer_hicbuildmatrix",
2982,,c86153dbef1b4066,Statistical Test,"Cut1,Cut1,Cut1,Cut1,Cut1,Cut1,Cut1,Cut1,Cut1,Cut1,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed,bedtools_intersectbed,Grouping1,Grouping1,Grouping1,Grouping1,Grouping1,Grouping1,Grouping1,Grouping1,Grouping1,tp_multijoin_tool,tp_multijoin_tool,join1,bg_statistical_hypothesis_testing",
2983,,c66d68692f1955ec,Short peptide ID,"MSGFPlusAdapter,FileInfo,PeptideIndexer,FileInfo,FalseDiscoveryRate,TextExporter,IDFilter,TextExporter,FileInfo,FileInfo,TextExporter",Peptide_ID
2984,,c9afe36280146300,Finding 2 genes close to each other (imported from uploaded file),"ncbi_tblastn_wrapper,ncbi_tblastn_wrapper,Filter1,Filter1,Add_a_column1,Add_a_column1,Add_a_column1,Add_a_column1,Cut1,Add_a_column1,Add_a_column1,Cut1,gops_intersect_1,sort1,Grouping1",
2985,,ca58badab69e40d6,Workflow constructed from history 'Bring your own data task 1',"fastqc,deeptools_bamCompare,fastqc",
2986,,c51b3f058da89e97,"Freebayes Calling, Annotation Workflow","freebayes,vcfallelicprimitives,snpSift_filter,snpSift_annotate,snpEff",
2987,,cfd0a9cf8733c0c6,BED to GTF,"addValue,addValue,addValue,addValue,addValue,addValue,addValue,Cut1,mergeCols1,Cut1,tp_replace_in_column,tp_replace_in_column,tp_replace_in_line,tp_replace_in_line",
2988,,c89549811ec5e615,Fragmenter Construction2,"random_lines1,fragmenter,bgchem_fragment_merger,comp1",
2989,,cb7ab89c05e30f95,"Add ""chr"" at beginning of each line",cshl_awk_tool,
2990,,c00fe92f9a579a15,VC-GATK-Pipeline,"bowtie2,rgPicardMarkDups,picard_ReorderSam,gatk2_realigner_target_creator,gatk2_indel_realigner,gatk2_base_recalibrator,gatk2_print_reads,gatk2_reduce_reads,gatk2_haplotype_caller,gatk2_variant_recalibrator,gatk2_variant_recalibrator,gatk2_variant_apply_recalibration,gatk2_variant_apply_recalibration,vcftools_merge,cshl_cut_tool",
2991,,c3b0c9bb7b040988,imported: RNASeq-TopHat-Cufflinks (imported from uploaded file),"fastq_paired_end_interlacer,fastq_paired_end_interlacer,bg_sortmerna,bg_sortmerna,fastq_paired_end_deinterlacer,fastq_paired_end_deinterlacer,trim_galore,trim_galore,tophat2,fastqc,tophat2,fastqc,cufflinks,cufflinks,cuffmerge,cuffdiff,cummeRbund",
2992,,cb484531d0a9dfbc,Workflow constructed from history 'Galaxy workshop',"gops_intersect_1,Count1,barchart_gnuplot",
2993,,c6464fa2a68a910c,create_bed_file_with_peak_center_as_postions_c6,"Add_a_column1,Add_a_column1,Add_a_column1,Cut1",
2994,,cd969315401a6477,Copy of 'RNAseq',"trimmomatic,tophat2",
2995,,c6c61d8452d6c678,1,"ncbi_blastn_wrapper,ncbi_blastn_wrapper,blastxml_to_tabular,blastxml_to_tabular,Filter1,Filter1",
2996,,c5fab202780a25e6,Practilcal course,"fastqc,fastqc,tophat2,htseq_count,sort1,sort1,tp_tail_tool,tp_head_tool",
2997,,cc62dbbac4f666f6,Workflow-QC_treated-untreated_SE-PE,"fastqc,trim_galore,fastqc,trim_galore,trim_galore,fastqc,trim_galore,fastqc,fastqc,fastqc,fastqc,fastqc",
2998,,cb6587c55aca4327,workflow SNPs,"gops_join_1,Grouping1,sort1,tp_head_tool,comp1",
2999,,c8e5d140973a5056,MEDIP-MarkDup,"bowtie2,bowtie2,samtools_sort,samtools_sort,picard_MarkDuplicates,picard_MarkDuplicates",
3000,,ca134e880271888e,Workflow constructed from history 'Unnamed history',"Cut1,ncbi_makeblastdb,ncbi_blastp_wrapper,Cut1,random_lines1,uniprot,clustalw,rbc_mafft,muscle",
3001,,cffc59b03fa9cd16,ratio_ibaq_tpm,"tp_easyjoin_tool,Add_a_column1,Add_a_column1",
3002,,c3408b5e887c473b,Process_new_Reads (imported from uploaded file),"fastq_groomer,cutadapt,bowtie2",
3003,,cda0576e799068bd,MultiRoundClustering (imported from uploaded file),"preproc,viennarna_rnafold,structure_to_gspan,nspdk_sparse,tp_cat,3401138a6a618dc0,d1c1fa23cbae286f",
3004,,cd21498d8e2130f8,Pre+firts,"917182ad120692dc,e02e025c8c196c66",
3005,,c750910e2224d7b3,"Add ""chr"" at beginning of each line",cshl_awk_tool,
3006,,c5df91eaa263fe92,"Add ""chr"" at beginning of each line",cshl_awk_tool,
3007,,c51e65120ec9907f,from masigpro to 20clusters,"Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,Filter1,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,tp_cut_tool,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Paste1,Show tail1,tp_cat",
3008,,c66663ca1c4b7467,Where do my peaks fall?,"bedtools_intersectbed_bam,bedtools_intersectbed_bam,sort1,wc_gnu,cshl_awk_tool,addValue,cshl_uniq_tool,Count1,cat1,barchart_gnuplot",
3009,,c17f053ed99d7138,Interval2Akshay,"Filter1,Filter1,Add_a_column1,Add_a_column1,tp_cat,Cut1",
3010,,c08d5fc3748f98e8,Dupla entrada 'RNAseq',"fastqc,fastq_groomer,deseq2,trimmomatic,fastqc,rna_star,samtools_sort,samtools_idxstats,htseq_count,deseq2",
3011,,c0428005e0fff8c6,MSGF+ für NCI-60 collection,"MSGFPlusAdapter,PeptideIndexer,IDMerger,IDFilter,FalseDiscoveryRate,FileInfo",
3012,,c1d585ce19355b8c,HiC-complexity test HUMAN HindIII,"tp_head_tool,Show beginning1,Show beginning1,Show beginning1,Show beginning1,Show beginning1,Show beginning1,Show beginning1,tp_head_tool,Show beginning1,Show beginning1,Show beginning1,Show beginning1,Show beginning1,Show beginning1,Show beginning1,1524301733dc699e,1524301733dc699e,1524301733dc699e,1524301733dc699e,1524301733dc699e,1524301733dc699e,1524301733dc699e,1524301733dc699e",
3013,,cee5e1a5dccbb7de,"Add ""chr"" at beginning of each line",cshl_awk_tool,
3014,,ce2724eed7c05993,"Add ""chr"" at beginning of each line",cshl_awk_tool,
3015,,c62cda9ec327f010,miRNA Seq analysis bigwig all chrom,"rseqc_bam2wig,wig_to_bigWig",
3016,,cdc6e8f14e1169f9,RNA-seq,"fastq_dump,ebi_metagenomics_run_downloader,genbank_to_gff,rna_star,deseq2,rna_star,featurecounts,featurecounts",
3017,,cf8f0f5197a268e4,Blast gegen mirBase (Publikation; FASTA Input),"fasta_filter_by_length,ncbi_blastn_wrapper,Grep1",
3018,,c70f340d8aef8447,iCLIP_no_split,"trim_galore,extract_bcs.py,extract_bcs.py,bowtie2,ngsutils_bam_filter,samtools_flagstat,bam_to_sam,tp_awk_tool,tp_awk_tool,sam_to_bam,bedtools_bamtobed,merge_pcr_duplicates.py,tp_awk_tool,tp_sort_header_tool",
3019,,c235ce75802412a7,Calculate Insertsize metrics,"Show beginning1,Show beginning1,tp_cut_tool,bwa_wrapper,bowtie2,sam_to_bam,rseqc_inner_distance,samtools_sort,samtools_sort,picard_EstimateLibraryComplexity,picard_ValidateSamFile,picard_FixMateInformation,PicardInsertSize,rseqc_infer_experiment,rseqc_inner_distance,rseqc_infer_experiment,PicardInsertSize,picard_FixMateInformation,picard_EstimateLibraryComplexity,picard_CASM,picard_ValidateSamFile,picard_CASM",
3020,,cfa0e5f05bea2155,Workflow constructed from history 'Galaxy Course RNA Seq',"fastqc,fastqc,trim_galore,cufflinks,cufflinks,cufflinks,cufflinks,cufflinks,cufflinks,htseq-count,deseq2,fastqc,cuffmerge,Show beginning1,gff2bed1,hgv_david",
3021,,c218a37940d94119,ExomeSeq,"freebayes,vcfallelicprimitives,snpSift_filter,snpSift_annotate,snpEff",
3022,,c4129fbda1345de6,Normalizing_Bam_Files_1_2,"sam_merge2,deeptools_bamCompare",
3023,,c07a3ddec26940c7,'Proteins_samples prep_plots_intra_extra,"tp_easyjoin_tool,Add_a_column1,Cut1,Filter1,Add_a_column1,Cut1,tp_cat,tp_sort_header_tool",
3024,,ceb98f50f401077f,Prediction Comparison,"tp_cut_tool,tp_cut_tool,tp_cut_tool,Grep1,get_subontology_from,get_subontology_from,get_subontology_from,get_subontology_from,get_subontology_from,addValue,addValue,addValue,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,tp_easyjoin_tool,comp1,comp1,mergeCols1,tp_easyjoin_tool,tp_cut_tool,tp_easyjoin_tool,tp_easyjoin_tool,uniprot,comp1,signalp3,bg_uniq,tp_cut_tool,tp_cut_tool,sed_stream_editor,addValue,sed_stream_editor,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool",
3025,,cec5ebb60c77165d,RNA-Seq (imported from uploaded file),"fastq_groomer,fastq_groomer,trim_galore,trim_galore,tophat2,tophat2,htseq_count,htseq_count,deseq2",
3026,,ce73bba2182c6ed2,Secreted Proteins via WolfPsort and GO annotation wo uniprot node,"wolf_psort,Grep1,get_subontology_from,get_subontology_from,get_subontology_from,get_subontology_from,get_subontology_from,Filter1,Filter1,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,term_id_vs_term_name,trimmer,trimmer,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,tp_easyjoin_tool,comp1,tp_easyjoin_tool,comp1,comp1,comp1,bg_uniq",
3027,,c8799edec2b043e6,Test,"tp_replace_in_column,get_flanks1,tp_replace_in_column,gops_intersect_1,cshl_awk_tool,Count1",
3028,,c9423228df977254,tgCTS Test,"Grep1,get_subontology_from,tp_easyjoin_tool,term_id_vs_term_name,comp1,bg_uniq",
3029,,cf9130cfeebbd53d,Übung1,"EMBOSS: seqret84,fasta_compute_length,EMBOSS: revseq82,EMBOSS: geecee41,EMBOSS: getorf42",
3030,,c3eb6806ccc8e733,ncRNAs,"bowtie2,seq_filter_by_mapping,fastq_to_fasta_python,fasta_filter_by_length,infernal_cmsearch,Convert characters1,Filter1,Grouping1",
3031,,c58d76686f017765,Exome Pre-processing with BWA,"bwa_mem,sam_to_bam,rgPicardMarkDups,picard_ReorderSam",
3032,,c36b04bbe52e6d9b,Workflow from ExonSeq,"freebayes,vcfallelicprimitives,snpSift_filter,snpSift_annotate,snpEff",
3033,,cf349ad01f315ea9,HiC pipeline part2,"hicexplorer_hiccorrectmatrix,hicexplorer_hicfindtads,hicexplorer_hicplotmatrix,hicexplorer_hicfindtads,Cut1,addValue,addValue,addValue,Cut1,hicexplorer_hicplottads",
3034,,c9052072b4a21544,Blast gegen viRBase,"ncbi_makeblastdb,bowtie2,bedtools_bamtobed,Extract genomic DNA 1,fasta_filter_by_length,ncbi_blastn_wrapper,Filter1,Grep1",
3035,,c5caf39815747aaa,"Protein Quantification (dimethyl, double)","FeatureFinderMultiplex,XTandemAdapter,XTandemAdapter,PeptideIndexer,PeptideIndexer,FalseDiscoveryRate,IDPosteriorErrorProbability,FalseDiscoveryRate,IDPosteriorErrorProbability,IDFilter,IDFilter,IDMerger,IDMerger,FidoAdapter,IDMapper,FalseDiscoveryRate,IDFilter,ProteinQuantifier",
3036,,c0adff1ab2d7e8ee,Workflow constructed from history 'EXOM',"freebayes,freebayes,vcfallelicprimitives,vcfallelicprimitives,snpSift_filter,snpSift_annotate",
3037,,ca0250e66c84cbdc,bruneaue of 'Genexpression for intron exon' shared by 'ralf.gilsbach@pharmakol.uni-freiburg.de'',"cufflinks,mergeCols1,cshl_word_list_grep,cshl_sort_header",
3038,,c9b52d7ebbf1f1cb,Workflow constructed from history 'Unnamed history',"cshl_awk_tool,get_flanks1,get_flanks1,tp_replace_in_column,tp_replace_in_column,tp_replace_in_column,gops_intersect_1,tp_tac,CONVERTER_interval_to_bed_0,tp_replace_in_column,Count1,CONVERTER_interval_to_bed_0",
3039,,ceceb92faddaa31e,GraphClust_1r_vrnafold (imported from uploaded file),"preproc,viennarna_rnafold,structure_to_gspan,nspdk_sparse,NSPDK_candidateClust,preMloc,locarna_best_subtree,cmFinder,infernal_cmbuild,__FILTER_FAILED_DATASETS__,infernal_cmsearch,glob_report",
3040,,cebe3b4c586c3f0c,ChIP-seq PolII,"trim_galore,bowtie2,samtools_rmdup,macs2_callpeak,deeptools_bamCoverage",
3041,,c0f58017f97da381,Test,"sam_to_bam,pileometh",
3042,,c5b2899e898b4297,Workflow constructed from history 'Cell paper',"humann2,tp_replace_in_column,get_flanks1,tp_replace_in_column,tp_replace_in_column",
3043,,c5cfc594a3f1c121,Heatmapper meth TF,"heatmapper,heatmapper,heatmapper,heatmapper,Cut1,Cut1,Cut1,Cut1,Paste1,Paste1,Paste1",
3044,,cf2a81be9dd32da9,Diff. Smoothing Workflow LMX_analysis,"mass_spectrometry_imaging_preprocessing,mass_spectrometry_imaging_qc,mass_spectrometry_imaging_qc",
3045,,c22faf8dbc5352c3,Bed2P-siteCovSubtrac_Crick,"bedtools_genomecoveragebed,bedtools_genomecoveragebed,bedtools_unionbedgraph,Add_a_column1,Add_a_column1,Add_a_column1,Add_a_column1,Cut1",
3046,,c76dccb40059001b,Proper unique on a column,"Cut1,sort1,cshl_uniq_tool",
3047,,c6fc114553c2da1f,make_40000_bp_peak_5 col'',"Add_a_column1,Add_a_column1,Cut1,addValue",
3048,,c3b44d1278389048,Workflow constructed from history 'RNA Seq Tutorial',"fastqc,trim_galore,fastqc,hisat2,hisat2,multiqc,rseqc_infer_experiment",
3049,,cca158580c6aa944,Proper unique on a column,"Cut1,sort1,cshl_uniq_tool",
3050,,c74d4f9db4e46e82,ASMv3,"iuc_pear,fastq_to_tabular,Grep1,Grep1,tabular_to_fastq,tabular_to_fastq,fastq_groomer,fastq_groomer,cshl_fastx_reverse_complement,tp_cat,bwameth,bam_to_sam,Grep1,Grep1,Grep1,Grep1,sam_to_bam,sam_to_bam,pileometh,pileometh",
3051,,c96726b8f7806e40,Workflow constructed from history 'RNA-Seq - Pkd1/2/Bag6 (korrigiert)',"hisat2,hisat2,hisat2,hisat2,hisat2,hisat2,hisat2,hisat2,cufflinks,cufflinks,cuffmerge,cuffnorm,cuffdiff",
